Sub-network,Date,Model Parameters,Latency (ms),MACs,Top-1 Acc (%)
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 5, 3, 5, 7, 7, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 07:39:48.288516,6932592,0,385074080,77.144
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 7, 3, 5, 7, 7, 5], 'e': [6, 4, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 07:42:00.869790,6941952,0,383418272,77.078
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 3, 7, 7, 7, 5, 3, 3, 5, 7, 7, 3, 5, 7, 3, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 07:44:18.688690,6903280,0,395134368,77.12
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 7, 3, 5, 7, 7, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 4], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 07:46:46.492203,6585008,0,410718304,77.248
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 7, 3, 5, 7, 7, 3, 5, 7, 3, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 07:48:58.599407,6912624,0,386805152,77.16
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 7, 3, 5, 7, 7, 5], 'e': [6, 4, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 07:51:22.047478,6949392,0,405395360,77.238
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 7, 3, 5, 7, 3, 5], 'e': [6, 4, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 07:53:33.465929,6903552,0,381536672,77.152
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 3, 3, 5, 7, 7, 3, 5, 7, 3, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 07:55:59.757531,6909568,0,413498784,77.228
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 5, 3, 5, 7, 3, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 07:58:09.586445,6894192,0,383192480,77.184
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 3, 3, 5, 7, 7, 3, 5, 7, 7, 5], 'e': [6, 4, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:00:15.989402,6934528,0,375189408,77.128
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 7, 3, 5, 7, 7, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 4], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:02:35.399675,6578720,0,392353888,77.118
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 3, 3, 5, 7, 7, 3, 5, 7, 7, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 4], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:04:46.248490,6570144,0,380512352,77.14
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 3, 7, 7, 7, 5, 3, 3, 5, 7, 7, 3, 5, 7, 7, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:07:21.297799,6951424,0,426218400,77.188
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 3, 7, 7, 7, 5, 7, 3, 5, 7, 7, 3, 5, 7, 7, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:09:42.155114,6954480,0,399524768,77.098
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 3, 3, 5, 7, 7, 3, 5, 7, 3, 5], 'e': [6, 4, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:11:46.861290,6896128,0,373307808,77.168
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 7, 3, 5, 7, 3, 5], 'e': [6, 4, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:14:08.776810,6910992,0,403513760,77.234
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 7, 3, 5, 7, 3, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 4], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:16:35.061352,6546608,0,408836704,77.232
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 7, 3, 5, 7, 7, 3, 5, 7, 7, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:19:04.586647,6960768,0,417889184,77.266
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 3, 3, 5, 7, 7, 3, 5, 7, 3, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 4], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:21:13.785119,6531744,0,378630752,77.112
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 7, 3, 5, 7, 7, 5], 'e': [6, 6, 4, 4, 3, 6, 6, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:23:29.451648,6972008,0,395290272,77.186
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 7, 3, 5, 7, 3, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 4], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:25:47.290310,6540320,0,390472288,77.158
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 5, 3, 5, 7, 7, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:28:15.352487,6942336,0,414276512,77.294
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 7, 3, 5, 7, 7, 5], 'e': [6, 4, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:30:43.594669,6951696,0,412620704,77.216
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 7, 3, 5, 7, 7, 5], 'e': [6, 6, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:32:59.950551,6959920,0,397632416,77.174
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 5, 3, 5, 7, 7, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:35:18.786178,6936048,0,395912096,77.102
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 7, 3, 5, 7, 7, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 4], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:37:54.646621,6588464,0,421556320,77.222
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 7, 3, 5, 5, 7, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:40:06.388720,6920304,0,386052512,77.182
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 3, 7, 7, 7, 5, 3, 3, 5, 7, 7, 3, 5, 7, 3, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:42:40.188726,6913024,0,424336800,77.228
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 3, 7, 7, 7, 5, 7, 3, 5, 7, 7, 3, 5, 7, 3, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:44:59.793909,6916080,0,397643168,77.126
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 7, 3, 5, 7, 7, 5], 'e': [6, 4, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 4], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:47:06.709037,6571568,0,370527328,77.154
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 5, 3, 5, 7, 7, 3, 5, 7, 3, 5], 'e': [6, 6, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:49:21.493987,6921520,0,395750816,77.196
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 7, 3, 5, 7, 7, 3, 5, 7, 7, 5], 'e': [6, 4, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:51:29.980055,6947328,0,377698208,77.122
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 3, 7, 7, 7, 5, 7, 3, 5, 7, 7, 3, 5, 7, 7, 5], 'e': [6, 6, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:54:07.255671,6964224,0,428727200,77.17
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:57:10.793491,6810480,0,400221472,77.14
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 6, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:59:37.376750,6814176,0,411210016,77.162
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 09:01:56.495579,6764960,0,391519072,77.172
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 6, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 09:04:20.760024,6768656,0,402507616,77.192
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 4], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 09:06:41.066582,6442400,0,394555872,77.134
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 09:09:06.145444,6812904,0,407522080,77.112
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 6, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 09:11:36.874817,6816600,0,418510624,77.21
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 7, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 6, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 09:14:04.196922,6821856,0,412715296,77.188
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 09:16:27.072100,6767384,0,398819680,77.204
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 6, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 09:18:54.748891,6771080,0,409808224,77.224
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 4], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 09:21:12.703274,6396880,0,385853472,77.18
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 3, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 6, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 09:23:38.555845,6809056,0,410206496,77.226
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 3, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 6, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 09:26:01.767051,6763536,0,401504096,77.236
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 3, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 09:28:22.090866,6805360,0,399217952,77.122
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 7, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 6, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 09:30:47.161621,6776336,0,404012896,77.158
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 3, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 09:33:05.281271,6759840,0,390515552,77.178
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 7, 5], 'e': [6, 6, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 09:35:30.788324,6807056,0,404389216,77.184
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 3, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 09:37:49.904348,6808632,0,394727200,77.122
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 7, 5], 'e': [6, 6, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 09:40:17.994210,6852576,0,413091616,77.216
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 7, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 09:42:40.372162,6818160,0,401726752,77.122
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 4], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 09:45:04.161030,6444824,0,401856480,77.144
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 7, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 6, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 09:47:35.173209,6824280,0,420015904,77.232
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 4], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 09:49:56.804559,6399304,0,393154080,77.176
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 7, 5], 'e': [6, 6, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 09:52:26.901487,6809480,0,411689824,77.206
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 7, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 6, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 09:54:55.874061,6778760,0,411313504,77.18
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 3, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 09:57:12.152875,6763112,0,386024800,77.164
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 7, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 09:59:32.093599,6772640,0,393024352,77.168
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 3, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 4], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 10:01:51.892780,6437280,0,393552352,77.148
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 7, 5], 'e': [6, 6, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 10:04:23.797317,6855000,0,420392224,77.254
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 3, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 6, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 10:06:50.898125,6765960,0,408804704,77.212
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 3, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 6, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 10:09:20.500590,6811480,0,417507104,77.222
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 7, 5, 3, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 6, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 10:11:46.693340,6816736,0,411711776,77.212
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 3, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 4], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 10:14:03.691059,6391760,0,384849952,77.134
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 3, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 10:16:25.219493,6762264,0,397816160,77.18
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 3, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 10:18:49.560413,6807784,0,406518560,77.162
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 3, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 10:21:12.768316,6811056,0,402027808,77.15
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 7, 5, 3, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 6, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 10:23:37.096919,6771216,0,403009376,77.196
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 3, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 3, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 10:25:55.190092,6803512,0,393723680,77.152
