Sub-network,Date,Model Parameters,Latency (ms),MACs,Top-1 Acc (%)
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 3, 7, 5, 7, 5, 5, 5, 5, 7, 5, 7, 3, 3, 3, 5], 'e': [3, 6, 4, 6, 3, 6, 6, 6, 6, 6, 4, 3, 3, 6, 4, 6, 4, 3, 3, 4], 'd': [3, 2, 3, 2, 3], 'r': [224]}",2022-11-01 07:34:47.689104,4220184,0,227034368,74.604
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 5, 7, 5, 5, 5, 5, 3, 3, 3, 3, 7, 3, 7], 'e': [4, 3, 6, 4, 4, 4, 6, 3, 6, 6, 4, 3, 4, 3, 4, 4, 4, 6, 4, 4], 'd': [3, 3, 3, 4, 2], 'r': [224]}",2022-11-01 07:36:41.061968,4718552,0,301913600,75.772
"{'wid': None, 'ks': [3, 5, 7, 5, 7, 5, 5, 5, 3, 3, 3, 3, 3, 5, 7, 3, 5, 7, 3, 3], 'e': [3, 3, 6, 6, 4, 6, 6, 3, 6, 4, 3, 6, 3, 3, 3, 4, 6, 6, 3, 4], 'd': [3, 2, 2, 3, 4], 'r': [224]}",2022-11-01 07:38:06.796771,5172648,0,252632256,75.416
"{'wid': None, 'ks': [3, 7, 5, 3, 7, 7, 5, 7, 5, 7, 5, 5, 3, 7, 5, 7, 3, 5, 5, 5], 'e': [6, 3, 4, 6, 6, 6, 4, 6, 4, 4, 6, 4, 4, 4, 6, 4, 6, 4, 6, 6], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-11-01 07:40:13.108039,5338200,0,273608288,75.912
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 7, 7, 3, 7, 5, 5, 7, 5, 7, 5, 5, 5, 7, 3, 3], 'e': [4, 4, 4, 4, 4, 4, 4, 6, 6, 4, 4, 6, 6, 3, 3, 6, 3, 4, 6, 6], 'd': [3, 2, 4, 3, 4], 'r': [224]}",2022-11-01 07:42:12.760476,5694600,0,294891536,75.982
"{'wid': None, 'ks': [7, 5, 3, 7, 5, 5, 7, 7, 5, 5, 3, 5, 5, 5, 7, 7, 7, 3, 5, 3], 'e': [4, 4, 6, 3, 3, 3, 6, 4, 3, 3, 4, 3, 6, 4, 3, 6, 4, 4, 4, 6], 'd': [3, 4, 4, 3, 2], 'r': [224]}",2022-11-01 07:44:04.802951,4237136,0,274976480,75.35
"{'wid': None, 'ks': [5, 5, 7, 5, 7, 5, 7, 5, 3, 5, 3, 3, 3, 5, 3, 5, 7, 3, 3, 5], 'e': [3, 4, 4, 4, 3, 4, 4, 3, 6, 6, 4, 4, 4, 6, 4, 3, 4, 6, 4, 6], 'd': [2, 4, 3, 4, 3], 'r': [224]}",2022-11-01 07:45:44.599607,5267728,0,272565888,76.2
"{'wid': None, 'ks': [3, 3, 7, 7, 5, 5, 7, 3, 7, 5, 5, 5, 3, 3, 5, 5, 5, 3, 7, 5], 'e': [4, 4, 4, 4, 4, 3, 6, 4, 3, 4, 4, 4, 3, 4, 3, 4, 6, 6, 3, 4], 'd': [3, 3, 3, 2, 4], 'r': [224]}",2022-11-01 07:47:06.994355,5148712,0,249487584,75.45
"{'wid': None, 'ks': [7, 5, 5, 7, 5, 5, 5, 3, 5, 5, 5, 7, 7, 5, 7, 3, 3, 5, 3, 5], 'e': [6, 6, 6, 4, 6, 4, 4, 6, 3, 6, 6, 3, 6, 4, 6, 4, 4, 6, 4, 3], 'd': [2, 3, 3, 2, 3], 'r': [224]}",2022-11-01 07:49:02.096882,4865792,0,265889888,75.456
"{'wid': None, 'ks': [5, 5, 3, 7, 7, 5, 5, 5, 7, 5, 5, 7, 7, 7, 5, 5, 5, 7, 7, 3], 'e': [3, 4, 6, 6, 3, 4, 4, 6, 6, 6, 4, 4, 4, 3, 6, 6, 6, 6, 4, 6], 'd': [4, 4, 4, 3, 2], 'r': [224]}",2022-11-01 07:50:57.172414,5021928,0,346429792,76.154
"{'wid': None, 'ks': [7, 7, 5, 3, 5, 5, 7, 3, 5, 3, 5, 5, 7, 5, 5, 5, 7, 7, 7, 7], 'e': [4, 6, 4, 4, 6, 3, 6, 4, 6, 4, 6, 4, 6, 3, 6, 3, 4, 4, 4, 3], 'd': [2, 3, 2, 2, 2], 'r': [224]}",2022-11-01 07:52:45.796221,3957360,0,232759616,74.01
"{'wid': None, 'ks': [5, 3, 5, 7, 3, 5, 5, 5, 5, 5, 7, 5, 5, 7, 7, 7, 5, 5, 7, 7], 'e': [4, 6, 4, 4, 3, 6, 3, 6, 6, 4, 3, 6, 4, 4, 3, 6, 4, 4, 4, 4], 'd': [3, 3, 4, 3, 4], 'r': [224]}",2022-11-01 07:54:32.507991,5068408,0,284380160,76.186
"{'wid': None, 'ks': [3, 5, 7, 3, 5, 5, 7, 3, 5, 7, 5, 3, 7, 5, 5, 5, 7, 7, 7, 7], 'e': [4, 6, 6, 4, 4, 4, 6, 4, 4, 4, 4, 4, 4, 4, 6, 3, 4, 4, 4, 6], 'd': [3, 3, 3, 3, 3], 'r': [224]}",2022-11-01 07:56:20.467727,4833344,0,307570368,76.08
"{'wid': None, 'ks': [7, 7, 5, 5, 3, 5, 5, 3, 5, 7, 5, 5, 3, 5, 3, 7, 5, 5, 7, 7], 'e': [3, 4, 4, 4, 6, 3, 4, 6, 4, 4, 4, 6, 4, 3, 3, 3, 6, 3, 4, 4], 'd': [4, 4, 2, 4, 4], 'r': [224]}",2022-11-01 07:58:03.473477,5072144,0,307306816,76.186
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 7, 7, 3, 7, 5, 7, 7, 5, 7, 5, 5, 5, 7, 3, 3], 'e': [4, 4, 6, 4, 4, 4, 4, 6, 6, 4, 4, 6, 3, 3, 4, 6, 6, 4, 6, 6], 'd': [3, 2, 4, 3, 3], 'r': [224]}",2022-11-01 07:59:50.880503,5125208,0,300864544,76.178
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 5, 7, 5, 5, 7, 5, 7, 5, 7, 5, 7, 5, 7, 7, 7], 'e': [4, 6, 4, 4, 4, 6, 6, 6, 4, 4, 6, 3, 3, 4, 4, 6, 3, 3, 3, 6], 'd': [4, 3, 3, 2, 4], 'r': [224]}",2022-11-01 08:01:32.316837,4895208,0,295305744,75.234
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 7, 3], 'e': [6, 4, 4, 6, 4, 3, 4, 4, 4, 4, 3, 6, 6, 4, 3, 3, 3, 6, 3, 4], 'd': [3, 4, 3, 3, 2], 'r': [224]}",2022-11-01 08:03:22.810637,4444776,0,243898384,75.056
"{'wid': None, 'ks': [5, 5, 5, 5, 7, 5, 7, 7, 3, 3, 3, 3, 5, 5, 3, 5, 7, 3, 7, 3], 'e': [3, 4, 4, 6, 4, 4, 3, 4, 6, 6, 6, 4, 4, 6, 4, 6, 6, 4, 6, 4], 'd': [2, 4, 3, 2, 3], 'r': [224]}",2022-11-01 08:04:53.765096,5184528,0,255305376,75.664
"{'wid': None, 'ks': [5, 5, 7, 5, 5, 3, 5, 5, 7, 5, 5, 3, 3, 3, 5, 7, 5, 5, 3, 7], 'e': [4, 3, 4, 4, 3, 4, 4, 3, 6, 4, 4, 4, 4, 4, 4, 3, 4, 4, 6, 3], 'd': [4, 2, 3, 2, 3], 'r': [224]}",2022-11-01 08:06:14.568276,4666832,0,242057664,74.992
"{'wid': None, 'ks': [7, 5, 3, 7, 7, 7, 3, 5, 7, 7, 3, 7, 5, 7, 7, 5, 3, 5, 7, 5], 'e': [6, 6, 3, 4, 4, 6, 4, 4, 6, 4, 6, 6, 4, 4, 6, 4, 6, 6, 4, 6], 'd': [3, 2, 2, 4, 3], 'r': [224]}",2022-11-01 08:07:58.404949,5515592,0,317376800,76.318
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 5, 7, 7, 3, 7, 5, 5, 5, 3, 3, 3, 3, 5, 5], 'e': [3, 6, 6, 6, 6, 3, 4, 6, 4, 3, 6, 3, 3, 4, 4, 4, 3, 6, 4, 3], 'd': [4, 4, 4, 4, 3], 'r': [224]}",2022-11-01 08:09:32.294131,5146624,0,373472976,76.266
"{'wid': None, 'ks': [3, 5, 5, 5, 5, 7, 5, 7, 5, 5, 5, 3, 3, 7, 7, 5, 7, 5, 3, 5], 'e': [6, 3, 4, 3, 6, 6, 4, 4, 4, 6, 6, 3, 4, 4, 6, 4, 4, 4, 4, 3], 'd': [3, 2, 3, 4, 3], 'r': [224]}",2022-11-01 08:11:12.493949,5043664,0,304691904,76.13
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 5, 5, 5, 7, 5, 5, 7, 7, 7, 5, 7, 5, 7, 7, 3], 'e': [3, 4, 6, 6, 3, 4, 4, 6, 6, 6, 6, 4, 4, 3, 6, 6, 6, 6, 6, 6], 'd': [4, 4, 3, 3, 2], 'r': [224]}",2022-11-01 08:12:55.604305,4987304,0,349960928,76.164
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 7, 3, 3, 7, 5, 3, 5, 7, 5, 7, 5, 5, 7, 3, 5], 'e': [4, 6, 6, 3, 4, 6, 3, 4, 6, 3, 4, 4, 6, 6, 6, 4, 6, 6, 4, 6], 'd': [2, 3, 2, 2, 2], 'r': [224]}",2022-11-01 08:14:30.103595,4746536,0,242735456,74.918
"{'wid': None, 'ks': [7, 7, 5, 3, 5, 5, 7, 3, 5, 3, 5, 5, 5, 5, 5, 5, 7, 7, 7, 7], 'e': [4, 4, 4, 4, 6, 3, 4, 4, 4, 4, 6, 4, 4, 3, 3, 3, 4, 4, 4, 3], 'd': [2, 3, 2, 2, 2], 'r': [224]}",2022-11-01 08:16:04.801660,3800848,0,196767360,73.61
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 7, 5, 5, 5, 5, 5, 5, 5, 7, 7, 5, 5, 5, 5, 3], 'e': [4, 4, 4, 3, 3, 3, 4, 3, 3, 6, 6, 4, 4, 3, 3, 4, 6, 6, 4, 4], 'd': [2, 3, 4, 2, 2], 'r': [224]}",2022-11-01 08:17:39.704042,4501584,0,212720384,74.732
"{'wid': None, 'ks': [5, 3, 5, 5, 3, 5, 3, 5, 3, 5, 7, 5, 5, 7, 7, 3, 3, 3, 3, 7], 'e': [4, 3, 4, 4, 3, 4, 3, 6, 6, 4, 3, 4, 4, 3, 3, 4, 4, 4, 4, 4], 'd': [3, 3, 3, 3, 2], 'r': [224]}",2022-11-01 08:19:19.404912,3961568,0,214803392,74.564
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 5, 7, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 5], 'e': [3, 4, 3, 4, 4, 6, 4, 3, 6, 6, 6, 4, 4, 4, 4, 6, 6, 4, 6, 6], 'd': [2, 3, 3, 4, 3], 'r': [224]}",2022-11-01 08:21:10.161856,5525736,0,284173088,76.234
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 3, 7, 5, 7, 5, 5, 5, 5, 3, 3, 3, 5, 7, 7, 7], 'e': [4, 6, 6, 4, 4, 6, 4, 3, 6, 6, 4, 3, 4, 4, 3, 6, 4, 6, 4, 4], 'd': [3, 3, 4, 4, 4], 'r': [224]}",2022-11-01 08:22:49.090871,5841672,0,358849600,76.724
"{'wid': None, 'ks': [7, 5, 3, 5, 7, 3, 3, 7, 5, 5, 5, 7, 7, 5, 7, 5, 7, 5, 7, 5], 'e': [6, 3, 4, 6, 6, 4, 4, 3, 3, 6, 6, 3, 6, 6, 6, 4, 4, 4, 4, 3], 'd': [2, 4, 3, 2, 3], 'r': [224]}",2022-11-01 08:24:17.462998,4740288,0,267770912,75.5
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 7, 7, 3, 7, 5, 5, 7, 5, 7, 5, 5, 5, 7, 3, 3], 'e': [4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 6, 6, 3, 3, 6, 3, 3, 6, 4], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-11-01 08:25:29.797249,4572344,0,203671536,74.716
"{'wid': None, 'ks': [7, 3, 5, 5, 7, 7, 5, 3, 5, 7, 3, 3, 3, 3, 3, 5, 5, 3, 3, 5], 'e': [4, 4, 4, 3, 4, 6, 3, 3, 3, 3, 6, 4, 3, 3, 4, 4, 4, 4, 4, 6], 'd': [3, 2, 4, 4, 3], 'r': [224]}",2022-11-01 08:27:11.400862,4688512,0,270354656,75.676
"{'wid': None, 'ks': [3, 3, 7, 7, 5, 5, 5, 3, 5, 5, 3, 5, 3, 3, 5, 3, 5, 3, 5, 5], 'e': [4, 4, 4, 4, 4, 4, 6, 4, 3, 3, 4, 6, 3, 4, 4, 4, 6, 3, 3, 4], 'd': [2, 3, 3, 2, 4], 'r': [224]}",2022-11-01 08:28:54.087794,4602056,0,205950272,74.906
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 7, 7, 5, 7, 5, 5, 5, 5, 3, 3, 3, 5, 7, 7, 3], 'e': [4, 6, 4, 4, 4, 6, 4, 3, 6, 4, 4, 4, 4, 4, 3, 6, 4, 6, 4, 4], 'd': [3, 2, 4, 3, 4], 'r': [224]}",2022-11-01 08:30:36.362038,5385224,0,300510336,76.218
"{'wid': None, 'ks': [5, 3, 3, 5, 3, 5, 5, 5, 3, 5, 7, 3, 5, 5, 5, 3, 3, 5, 5, 5], 'e': [3, 4, 3, 3, 3, 4, 6, 4, 4, 4, 3, 4, 3, 6, 3, 4, 3, 4, 4, 4], 'd': [2, 3, 2, 4, 2], 'r': [224]}",2022-11-01 08:32:18.168154,4272736,0,216732240,74.7
"{'wid': None, 'ks': [3, 5, 7, 5, 3, 5, 5, 5, 3, 3, 5, 3, 3, 5, 7, 5, 5, 7, 3, 3], 'e': [3, 3, 6, 6, 4, 3, 6, 3, 3, 6, 3, 4, 3, 3, 3, 4, 6, 6, 3, 4], 'd': [3, 2, 2, 3, 4], 'r': [224]}",2022-11-01 08:33:41.197780,5144256,0,239163616,75.126
"{'wid': None, 'ks': [7, 3, 5, 5, 3, 5, 5, 3, 5, 7, 5, 5, 5, 5, 3, 7, 5, 5, 7, 7], 'e': [3, 4, 4, 3, 6, 3, 4, 6, 4, 4, 4, 6, 4, 3, 3, 3, 6, 6, 4, 4], 'd': [4, 4, 2, 2, 4], 'r': [224]}",2022-11-01 08:35:24.506843,5293024,0,265792416,75.472
"{'wid': None, 'ks': [7, 3, 7, 5, 3, 3, 5, 7, 5, 7, 5, 5, 3, 5, 5, 3, 3, 5, 5, 7], 'e': [6, 4, 4, 4, 6, 3, 4, 6, 4, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:37:23.063110,5261520,0,321874848,76.382
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 5, 5, 5, 5, 5, 3, 3, 3, 7, 7, 5, 5, 5, 5, 3], 'e': [3, 4, 4, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 6, 4, 4, 4], 'd': [2, 3, 2, 2, 2], 'r': [224]}",2022-11-01 08:39:11.850182,3896392,0,157646592,73.216
"{'wid': None, 'ks': [5, 5, 7, 7, 7, 7, 3, 7, 7, 7, 3, 7, 5, 5, 7, 5, 3, 5, 5, 5], 'e': [6, 6, 3, 4, 4, 6, 4, 4, 6, 4, 6, 6, 4, 4, 6, 4, 3, 6, 4, 4], 'd': [2, 2, 3, 4, 3], 'r': [224]}",2022-11-01 08:41:05.260603,5303104,0,299995856,76.06
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 3, 5, 3, 3, 3, 3, 5, 5, 5, 7, 5, 5, 3, 5, 5], 'e': [4, 4, 4, 4, 6, 6, 4, 6, 3, 6, 3, 4, 6, 4, 4, 3, 6, 4, 3, 4], 'd': [2, 3, 3, 4, 3], 'r': [224]}",2022-11-01 08:42:52.608307,4866784,0,265828320,76.076
"{'wid': None, 'ks': [5, 5, 5, 3, 7, 5, 7, 3, 3, 3, 3, 3, 3, 5, 3, 5, 7, 3, 7, 5], 'e': [3, 4, 4, 4, 4, 6, 4, 3, 6, 4, 6, 4, 4, 6, 4, 6, 6, 4, 6, 3], 'd': [2, 3, 2, 2, 2], 'r': [224]}",2022-11-01 08:44:19.202801,4251000,0,209743456,74.338
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 3, 7, 5, 5, 5, 5, 5, 3, 7, 5, 7, 3, 3, 3, 5], 'e': [3, 6, 4, 6, 3, 6, 4, 3, 6, 6, 4, 3, 3, 6, 4, 4, 4, 3, 3, 4], 'd': [3, 2, 3, 2, 3], 'r': [224]}",2022-11-01 08:45:54.610025,4210584,0,225152768,74.48
"{'wid': None, 'ks': [7, 3, 5, 7, 7, 3, 7, 5, 7, 7, 5, 5, 3, 3, 3, 3, 5, 7, 7, 7], 'e': [4, 6, 6, 4, 4, 6, 4, 3, 6, 6, 4, 3, 4, 4, 3, 6, 4, 6, 4, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 08:47:37.396704,6239064,0,357968640,76.882
"{'wid': None, 'ks': [7, 5, 7, 5, 3, 3, 5, 7, 5, 7, 5, 5, 5, 5, 5, 5, 3, 5, 5, 7], 'e': [6, 4, 4, 4, 6, 3, 4, 3, 3, 6, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:49:23.206678,5301672,0,333225600,76.462
"{'wid': None, 'ks': [7, 5, 5, 3, 5, 5, 7, 3, 5, 3, 5, 3, 5, 5, 5, 5, 5, 7, 3, 3], 'e': [4, 3, 4, 4, 3, 3, 4, 4, 4, 4, 3, 4, 4, 3, 3, 3, 4, 4, 4, 3], 'd': [2, 3, 2, 2, 2], 'r': [224]}",2022-11-01 08:50:37.098036,3771096,0,174424704,73.348
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 3, 5, 5, 3, 3, 3, 3, 3, 5, 3, 5, 7, 3, 7, 5], 'e': [3, 4, 3, 6, 4, 6, 4, 3, 6, 3, 6, 3, 4, 3, 4, 6, 4, 4, 6, 6], 'd': [2, 4, 3, 3, 3], 'r': [224]}",2022-11-01 08:52:07.976181,4908480,0,239528384,75.508
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 3, 3, 3, 5, 3, 5, 3, 5, 5, 7, 3, 3, 5, 3, 5], 'e': [4, 3, 3, 4, 3, 4, 4, 3, 3, 6, 6, 3, 6, 3, 6, 4, 4, 4, 4, 3], 'd': [2, 2, 3, 2, 2], 'r': [224]}",2022-11-01 08:53:53.817105,3930776,0,177885152,73.628
"{'wid': None, 'ks': [7, 3, 5, 5, 7, 3, 5, 3, 5, 5, 5, 5, 7, 5, 3, 3, 3, 5, 3, 5], 'e': [4, 4, 3, 4, 6, 3, 6, 4, 4, 6, 4, 4, 4, 4, 3, 4, 6, 6, 4, 4], 'd': [4, 2, 3, 2, 3], 'r': [224]}",2022-11-01 08:55:46.860439,4893984,0,255070304,75.256
"{'wid': None, 'ks': [5, 5, 7, 5, 3, 3, 5, 7, 5, 3, 3, 5, 3, 3, 5, 3, 3, 7, 5, 5], 'e': [3, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 3, 4, 3, 4], 'd': [2, 3, 3, 3, 3], 'r': [224]}",2022-11-01 08:57:21.586752,4225480,0,195855216,74.684
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 5, 7, 7, 5, 7, 5, 7, 5, 5, 5, 7, 5, 7, 7, 7], 'e': [6, 3, 3, 3, 4, 6, 3, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 3, 4], 'd': [3, 2, 2, 3, 4], 'r': [224]}",2022-11-01 08:59:19.674677,4670856,0,223654512,75.104
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 7, 7, 5, 5, 5, 7, 3, 5, 5, 5, 3, 5, 7, 3, 3], 'e': [6, 4, 6, 4, 3, 6, 4, 6, 6, 4, 4, 4, 6, 4, 4, 4, 6, 4, 6, 6], 'd': [3, 2, 4, 3, 4], 'r': [224]}",2022-11-01 09:01:04.492403,6081664,0,339203296,76.638
"{'wid': None, 'ks': [3, 3, 7, 7, 3, 7, 3, 5, 7, 3, 5, 5, 5, 7, 3, 3, 5, 5, 7, 5], 'e': [4, 4, 4, 4, 3, 6, 4, 3, 4, 4, 6, 4, 6, 4, 4, 6, 3, 4, 6, 3], 'd': [4, 4, 2, 2, 2], 'r': [224]}",2022-11-01 09:02:45.127057,3937224,0,254830032,74.012
"{'wid': None, 'ks': [5, 7, 5, 5, 5, 7, 7, 5, 7, 5, 5, 5, 3, 5, 3, 5, 5, 7, 7, 5], 'e': [3, 4, 6, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 3, 3, 3, 4], 'd': [3, 3, 2, 4, 3], 'r': [224]}",2022-11-01 09:04:01.504719,4218384,0,255328784,75.206
"{'wid': None, 'ks': [7, 5, 5, 7, 5, 3, 7, 5, 5, 5, 5, 3, 5, 5, 3, 3, 5, 3, 3, 7], 'e': [6, 3, 6, 4, 3, 6, 3, 4, 4, 6, 3, 3, 6, 4, 3, 4, 3, 3, 6, 4], 'd': [2, 3, 2, 4, 2], 'r': [224]}",2022-11-01 09:05:42.400681,4103608,0,238719472,74.668
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 5, 3, 5, 3, 5, 7, 5, 5, 7, 7, 7, 5, 3, 3, 7], 'e': [4, 3, 4, 4, 4, 4, 3, 6, 6, 4, 3, 4, 4, 3, 3, 4, 4, 6, 4, 4], 'd': [3, 3, 3, 3, 2], 'r': [224]}",2022-11-01 09:07:19.403089,4342976,0,240157952,75.202
"{'wid': None, 'ks': [3, 3, 5, 5, 7, 7, 5, 5, 5, 5, 3, 3, 3, 7, 7, 3, 5, 5, 5, 3], 'e': [3, 4, 4, 3, 3, 6, 4, 3, 6, 4, 3, 6, 3, 3, 3, 4, 6, 6, 4, 4], 'd': [2, 3, 4, 2, 2], 'r': [224]}",2022-11-01 09:08:51.801651,4461672,0,213367392,74.688
"{'wid': None, 'ks': [3, 7, 5, 5, 3, 7, 5, 5, 5, 5, 5, 5, 3, 7, 7, 5, 5, 5, 5, 3], 'e': [4, 4, 4, 4, 3, 3, 4, 3, 3, 6, 6, 4, 4, 3, 3, 4, 6, 3, 4, 4], 'd': [2, 3, 4, 4, 2], 'r': [224]}",2022-11-01 09:10:26.302779,4353920,0,255301472,75.266
"{'wid': None, 'ks': [7, 5, 7, 5, 3, 5, 5, 3, 5, 7, 5, 5, 3, 5, 5, 3, 3, 5, 7, 7], 'e': [6, 4, 4, 4, 6, 3, 4, 6, 4, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 09:12:13.517415,5280336,0,328949664,76.518
"{'wid': None, 'ks': [5, 3, 5, 7, 3, 7, 5, 5, 5, 5, 7, 5, 5, 7, 7, 7, 5, 5, 7, 7], 'e': [4, 6, 4, 4, 3, 6, 4, 6, 6, 6, 3, 6, 4, 4, 3, 6, 4, 6, 4, 4], 'd': [3, 3, 4, 3, 4], 'r': [224]}",2022-11-01 09:13:45.882397,5482016,0,303661120,76.334
"{'wid': None, 'ks': [7, 5, 3, 5, 3, 3, 5, 5, 5, 5, 3, 5, 3, 7, 5, 3, 3, 5, 7, 5], 'e': [6, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 3, 3, 6, 4, 3, 6], 'd': [3, 3, 2, 3, 3], 'r': [224]}",2022-11-01 09:15:16.074984,4465360,0,246797632,75.398
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 5, 7, 3, 3, 5, 5, 3, 3, 5, 3, 3, 3, 3, 3, 5], 'e': [3, 4, 3, 4, 4, 6, 4, 3, 6, 3, 6, 4, 4, 3, 6, 6, 6, 4, 6, 6], 'd': [3, 3, 3, 4, 3], 'r': [224]}",2022-11-01 09:16:49.477741,5610448,0,299811872,76.378
"{'wid': None, 'ks': [7, 7, 5, 5, 5, 5, 7, 7, 5, 3, 5, 5, 5, 5, 5, 5, 7, 7, 7, 7], 'e': [4, 4, 4, 6, 6, 3, 6, 4, 4, 6, 6, 4, 4, 3, 4, 3, 4, 4, 4, 6], 'd': [2, 4, 3, 4, 3], 'r': [224]}",2022-11-01 09:18:13.198908,4786344,0,293973824,76.134
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 7, 5, 5, 7, 5, 5, 3, 5, 7, 7, 5, 5, 5, 5, 3], 'e': [3, 4, 4, 3, 3, 3, 6, 6, 3, 6, 3, 4, 3, 3, 3, 6, 6, 6, 4, 4], 'd': [2, 3, 4, 2, 2], 'r': [224]}",2022-11-01 09:19:49.397120,4441624,0,201892352,74.546
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 7, 5, 3, 5, 5, 5, 5, 5, 7, 3, 5, 5, 5, 3, 5], 'e': [4, 4, 4, 3, 4, 6, 4, 3, 3, 3, 6, 4, 6, 4, 4, 6, 4, 4, 4, 4], 'd': [4, 3, 4, 4, 3], 'r': [224]}",2022-11-01 09:21:37.305052,5157336,0,350135008,76.54
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 7, 5, 5, 5, 5, 5, 5, 3, 7, 7, 3, 5, 5, 5, 3], 'e': [4, 4, 4, 3, 3, 3, 4, 6, 4, 4, 6, 4, 4, 3, 3, 4, 6, 6, 4, 4], 'd': [2, 3, 4, 2, 2], 'r': [224]}",2022-11-01 09:23:17.205342,4472184,0,207992864,74.732
"{'wid': None, 'ks': [7, 7, 5, 5, 5, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 3, 7, 7, 7, 7], 'e': [6, 4, 6, 4, 6, 6, 4, 4, 4, 4, 6, 4, 6, 4, 4, 4, 6, 3, 6, 4], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-11-01 09:25:07.969691,5069784,0,266255424,75.542
"{'wid': None, 'ks': [3, 3, 5, 5, 7, 5, 7, 7, 5, 7, 3, 5, 5, 5, 5, 5, 7, 3, 3, 5], 'e': [4, 4, 4, 3, 6, 3, 4, 3, 4, 6, 4, 4, 6, 6, 4, 6, 6, 4, 4, 4], 'd': [3, 4, 3, 4, 3], 'r': [224]}",2022-11-01 09:26:58.072950,5486568,0,328215328,76.71
"{'wid': None, 'ks': [7, 3, 7, 5, 3, 7, 3, 5, 7, 5, 3, 7, 7, 3, 3, 3, 5, 3, 7, 5], 'e': [6, 4, 4, 4, 6, 6, 3, 3, 4, 4, 6, 4, 3, 4, 4, 4, 3, 4, 6, 3], 'd': [3, 3, 2, 2, 3], 'r': [224]}",2022-11-01 09:28:46.788244,4582136,0,248559568,74.524
"{'wid': None, 'ks': [7, 3, 7, 5, 3, 5, 5, 7, 7, 7, 5, 5, 3, 5, 5, 7, 5, 5, 7, 7], 'e': [6, 4, 4, 4, 6, 3, 4, 6, 6, 4, 4, 3, 6, 4, 4, 3, 6, 4, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 09:30:49.286049,5863120,0,350494560,76.912
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 7, 5, 3, 3, 5, 5, 7, 5, 5, 3, 7, 5, 5, 5, 5], 'e': [6, 4, 4, 6, 4, 4, 3, 6, 6, 4, 6, 4, 4, 4, 6, 3, 3, 4, 6, 3], 'd': [3, 3, 3, 3, 4], 'r': [224]}",2022-11-01 09:32:47.960846,5337232,0,297559088,76.14
