Sub-network,Date,Model Parameters,Latency (ms),MACs,Top-1 Acc (%)
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 5, 5, 7, 5, 5, 7, 7, 7], 'e': [6, 3, 4, 4, 6, 6, 6, 3, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 07:26:48.106453,6651776,0,336160096,76.744
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 7, 7, 5, 3, 5, 3, 5, 7, 5, 5, 7, 3, 7], 'e': [3, 3, 4, 4, 4, 6, 6, 3, 3, 4, 4, 4, 4, 4, 4, 4, 6, 6, 3, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 07:28:27.489918,5544424,0,279887360,76.388
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 3, 5, 7, 5, 5, 7, 3, 7], 'e': [3, 3, 4, 4, 6, 6, 6, 3, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 3, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 07:30:09.090922,5571360,0,291931808,76.482
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 7, 7, 3, 3, 5, 3, 5, 7, 5, 5, 7, 3, 7], 'e': [3, 3, 4, 4, 4, 6, 6, 3, 4, 4, 4, 4, 4, 4, 4, 6, 6, 3, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 07:31:36.784664,4806504,0,250160576,75.816
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 3, 5, 7, 5, 5, 7, 7, 7], 'e': [6, 3, 4, 4, 6, 6, 6, 3, 4, 4, 4, 4, 4, 6, 4, 4, 6, 6, 3, 6], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 07:33:28.266374,6302656,0,333576960,76.692
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 5, 7, 3, 3, 5, 3, 5, 3, 5, 5, 3, 3, 7], 'e': [3, 3, 4, 6, 4, 3, 6, 4, 3, 3, 6, 4, 4, 4, 4, 6, 4, 3, 3, 3], 'd': [2, 3, 2, 2, 3], 'r': [224]}",2022-11-01 07:34:41.088729,3958336,0,181605792,73.66
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 5, 7, 3, 3, 5, 3, 5, 3, 5, 5, 3, 3, 7], 'e': [3, 3, 4, 4, 4, 6, 6, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 07:36:27.100521,4569320,0,236368448,75.428
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 5, 7, 3, 3, 5, 3, 5, 3, 5, 5, 3, 3, 7], 'e': [3, 3, 4, 6, 4, 3, 6, 4, 3, 3, 4, 4, 3, 4, 4, 6, 4, 3, 3, 3], 'd': [2, 3, 3, 2, 4], 'r': [224]}",2022-11-01 07:38:05.253075,4272040,0,197827392,74.426
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 5, 7, 3, 3, 5, 3, 5, 3, 5, 5, 3, 3, 7], 'e': [3, 3, 4, 6, 4, 6, 6, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 07:40:14.364082,4569320,0,236368448,75.428
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 3, 5, 7, 5, 5, 7, 3, 7], 'e': [6, 3, 4, 4, 6, 6, 6, 3, 4, 4, 4, 4, 4, 6, 4, 4, 6, 6, 3, 6], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 07:42:15.803010,6284608,0,336248832,76.742
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 7, 7, 3, 3, 5, 3, 5, 3, 5, 5, 7, 3, 7], 'e': [3, 3, 4, 4, 4, 6, 6, 3, 3, 4, 4, 4, 4, 4, 4, 4, 6, 3, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 07:44:06.692882,4781664,0,244382496,75.698
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 5, 7, 3, 3, 5, 3, 5, 3, 5, 5, 3, 3, 7], 'e': [3, 3, 4, 6, 4, 3, 6, 4, 3, 3, 4, 4, 4, 4, 4, 6, 4, 3, 3, 3], 'd': [2, 3, 3, 2, 3], 'r': [224]}",2022-11-01 07:45:42.417784,4013856,0,192205472,74.168
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 5, 7, 3, 3, 5, 3, 5, 3, 5, 5, 3, 3, 7], 'e': [3, 3, 4, 6, 4, 3, 6, 4, 3, 3, 4, 4, 3, 4, 4, 6, 4, 3, 3, 3], 'd': [2, 3, 2, 2, 4], 'r': [224]}",2022-11-01 07:46:54.648492,4216520,0,187227712,74.018
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 5, 5, 7, 5, 5, 7, 3, 7], 'e': [6, 6, 4, 4, 6, 6, 6, 3, 4, 4, 4, 4, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 07:49:00.300741,6811056,0,391021280,77.118
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 5, 7, 3, 5, 5, 3, 5, 7, 5, 5, 7, 3, 7], 'e': [3, 3, 4, 4, 4, 6, 6, 3, 6, 4, 4, 4, 4, 4, 4, 4, 4, 6, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 07:50:58.077864,5157560,0,257646848,75.944
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 5, 5, 7, 5, 5, 7, 7, 7], 'e': [6, 3, 4, 4, 6, 6, 6, 3, 4, 4, 4, 4, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 07:52:52.982865,6843912,0,376420064,77.0
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 5, 7, 3, 3, 5, 3, 5, 3, 5, 5, 7, 3, 7], 'e': [3, 3, 4, 4, 4, 6, 6, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 07:54:38.479667,4588520,0,237309248,75.494
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 5, 7, 3, 3, 5, 3, 5, 3, 5, 5, 3, 3, 7], 'e': [3, 3, 4, 6, 4, 6, 6, 4, 3, 3, 4, 4, 4, 4, 4, 6, 4, 3, 3, 3], 'd': [2, 3, 3, 2, 4], 'r': [224]}",2022-11-01 07:56:22.453174,4348168,0,213158912,74.704
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 5, 7, 3, 3, 5, 3, 5, 3, 5, 5, 3, 3, 7], 'e': [3, 3, 4, 6, 4, 3, 6, 3, 3, 4, 4, 4, 4, 4, 4, 6, 4, 3, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 07:58:02.386228,4530168,0,224209088,75.292
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 3, 5, 7, 5, 5, 7, 3, 7], 'e': [6, 3, 4, 4, 6, 6, 6, 3, 4, 4, 4, 4, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 07:59:54.073891,6789496,0,340719840,76.74
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 7, 7, 5, 5, 5, 3, 5, 7, 5, 5, 7, 3, 7], 'e': [3, 3, 4, 4, 4, 6, 6, 3, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 3, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:01:37.503936,5556464,0,283156640,76.422
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 5, 7, 3, 3, 5, 3, 5, 3, 5, 5, 3, 3, 7], 'e': [3, 3, 4, 4, 4, 3, 6, 3, 3, 4, 4, 4, 4, 4, 4, 6, 4, 3, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 08:03:28.793595,4530168,0,224209088,75.292
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 5, 5, 7, 5, 5, 7, 7, 7], 'e': [6, 3, 4, 4, 6, 6, 6, 3, 4, 4, 4, 4, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:05:04.475968,6834168,0,347217632,76.806
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 5, 5, 7, 5, 5, 7, 3, 7], 'e': [6, 3, 4, 4, 6, 6, 6, 3, 4, 4, 4, 4, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:06:36.503661,6805512,0,374538464,77.052
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 3, 5, 7, 5, 5, 7, 3, 7], 'e': [3, 3, 4, 4, 4, 6, 6, 3, 6, 4, 4, 4, 4, 4, 4, 4, 6, 6, 3, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:08:14.178668,5572608,0,289494496,76.476
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 7, 7, 3, 5, 5, 3, 5, 7, 5, 5, 7, 3, 7], 'e': [3, 3, 4, 4, 4, 6, 6, 3, 3, 4, 4, 4, 4, 4, 4, 4, 6, 3, 3, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:09:47.166076,5019184,0,270862880,76.152
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 5, 7, 3, 5, 5, 3, 5, 3, 5, 5, 3, 3, 7], 'e': [3, 3, 4, 4, 4, 6, 6, 3, 3, 4, 4, 4, 4, 4, 4, 6, 4, 3, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 08:11:26.581450,4574440,0,237371968,75.47
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 7, 7, 3, 5, 5, 3, 5, 7, 5, 5, 7, 3, 7], 'e': [3, 3, 4, 4, 4, 6, 6, 3, 6, 4, 4, 4, 4, 4, 4, 4, 6, 6, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 08:13:04.479325,5350704,0,264720096,76.156
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 3, 5, 7, 5, 5, 7, 3, 7], 'e': [6, 3, 4, 4, 4, 6, 6, 3, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 3, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:14:53.264771,5563232,0,305585312,76.52
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 5, 7, 3, 3, 5, 3, 5, 3, 5, 5, 3, 3, 7], 'e': [3, 3, 4, 6, 4, 6, 6, 3, 3, 4, 4, 4, 4, 4, 4, 6, 4, 3, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 08:16:28.365248,4569320,0,236368448,75.428
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 5, 5, 7, 5, 5, 7, 3, 7], 'e': [6, 3, 4, 4, 6, 6, 6, 3, 4, 4, 4, 4, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:18:00.769349,6795768,0,345336032,76.818
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 3, 5, 7, 5, 5, 7, 3, 7], 'e': [3, 3, 4, 4, 6, 6, 6, 3, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 3, 6], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:19:39.159083,6096600,0,300956288,76.5
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 5, 7, 5, 5, 5, 3, 5, 7, 5, 5, 3, 3, 7], 'e': [3, 3, 4, 4, 4, 6, 6, 3, 6, 4, 4, 4, 4, 4, 4, 4, 6, 6, 3, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:21:20.005785,5531904,0,285806560,76.438
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 5, 7, 3, 3, 5, 3, 5, 3, 5, 5, 3, 3, 7], 'e': [3, 3, 4, 6, 4, 6, 6, 4, 3, 3, 4, 4, 4, 4, 4, 6, 4, 3, 3, 3], 'd': [2, 3, 3, 2, 3], 'r': [224]}",2022-11-01 08:22:51.684866,4053008,0,204364832,74.338
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 5, 5, 7, 5, 3, 7, 3, 7, 5, 5, 5, 5, 3, 3], 'e': [6, 3, 3, 6, 4, 6, 3, 4, 6, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:24:30.888893,5263336,0,289638368,76.54
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 3, 5, 3, 3, 7, 3, 5, 3, 5, 3, 5, 3, 7], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 3, 4, 4, 3, 4, 3, 3, 4, 3, 3, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-11-01 08:25:48.670135,3851936,0,147720288,72.71
"{'wid': None, 'ks': [5, 3, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 08:27:26.267080,5035008,0,214459968,75.578
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 3, 4, 4, 4, 4, 3, 3, 4, 3, 3, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-11-01 08:28:48.097436,3898960,0,151808160,73.112
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 08:30:28.990919,5037888,0,223491648,75.6
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 3, 5, 3, 3, 7, 3, 5, 3, 5, 3, 5, 3, 7], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 3, 4, 4, 3, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-11-01 08:32:11.390152,3997576,0,150514688,72.93
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 5, 5, 7, 5, 3, 7, 3, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 6, 3, 4, 6, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:33:58.578532,5260024,0,272628704,76.478
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 3, 4], 'r': [224]}",2022-11-01 08:35:42.400775,4473816,0,180509344,74.54
"{'wid': None, 'ks': [5, 3, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 08:37:25.587773,4891928,0,211791008,75.518
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 3, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 08:39:04.988850,4515496,0,188459104,74.828
"{'wid': None, 'ks': [5, 3, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 08:40:45.415438,4534712,0,192162720,74.932
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 4, 6, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:42:32.810713,5214192,0,248853600,76.114
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 6, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:43:53.201027,5229704,0,251957760,76.078
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 4, 6, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 08:45:04.883803,5069400,0,232396320,75.79
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 6, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 08:46:06.971105,5084912,0,235500480,75.704
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 4, 4, 4, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 08:47:14.404903,4727856,0,199235968,75.236
"{'wid': None, 'ks': [5, 3, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 3, 5, 5, 5, 3, 7], 'e': [3, 3, 3, 6, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 3, 2, 4], 'r': [224]}",2022-11-01 08:48:14.228918,4409120,0,176646240,74.334
"{'wid': None, 'ks': [5, 3, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 08:49:30.797075,4727856,0,199235968,75.236
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 5, 5, 3, 3, 7, 3, 5, 3, 5, 5, 5, 3, 7], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 3, 4, 4, 3, 4, 3, 3, 4, 3, 3, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-11-01 08:50:32.363962,3859104,0,148071520,72.896
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 5, 7, 3, 3, 7, 3, 7, 3, 5, 5, 5, 3, 7], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 3, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 4], 'r': [224]}",2022-11-01 08:51:41.715285,4350512,0,165504032,73.818
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 6, 3, 4, 6, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:52:53.311930,5250464,0,258755040,76.194
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:54:09.292783,5193432,0,242056320,75.936
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 3], 'e': [6, 3, 3, 6, 4, 6, 3, 4, 6, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:55:47.295085,5247464,0,286527456,76.396
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 08:57:10.781993,5048640,0,225599040,75.64
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 5, 5, 7, 5, 3, 7, 3, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 6, 3, 4, 6, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:59:13.601907,5255584,0,259758560,76.28
"{'wid': None, 'ks': [5, 3, 3, 7, 5, 5, 5, 5, 5, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 09:00:46.308779,4531832,0,191598240,74.922
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 6, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 09:02:28.394041,5091064,0,262158944,76.206
"{'wid': None, 'ks': [5, 3, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 4, 4, 4, 4, 4, 3, 3, 6, 4, 4, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 09:04:01.300022,4870936,0,201904928,75.252
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 3, 5, 5, 5, 3, 7], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-11-01 09:05:09.315262,4058440,0,157252480,73.462
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 3, 5, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 3, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 09:06:21.890245,4517992,0,188948320,74.83
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 4], 'r': [224]}",2022-11-01 09:07:48.401830,4334400,0,165105760,73.876
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 3], 'd': [2, 2, 2, 3, 4], 'r': [224]}",2022-11-01 09:08:54.902469,4616896,0,183178304,74.632
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 09:10:08.623500,5037888,0,223491648,75.6
"{'wid': None, 'ks': [5, 3, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 09:11:18.696991,5014016,0,204573888,75.304
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 3, 5, 3, 3, 7, 3, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 3, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 09:12:43.152327,4512616,0,187894624,74.746
"{'wid': None, 'ks': [5, 3, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 4, 4, 4, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 09:13:43.575277,4727856,0,199235968,75.236
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 6, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 09:15:05.711004,5234144,0,264827904,76.222
